id1,id2,distance
dames-2022-time__10,dames-2022-time__39,12.449899597988733
dames-2022-time__10,dames-2022-time__4,8.0
dames-2022-time__10,dames-2022-time__40,12.96148139681572
dames-2022-time__10,dames-2022-time__41,12.083045973594572
dames-2022-time__10,dames-2022-time__42,14.560219778561036
dames-2022-time__10,dames-2022-time__43,8.717797887081348
dames-2022-time__10,dames-2022-time__44,15.968719422671311
dames-2022-time__10,dames-2022-time__45,8.48528137423857
dames-2022-time__10,dames-2022-time__46,8.306623862918075
dames-2022-time__10,dames-2022-time__47,12.884098726725126
dames-2022-time__10,dames-2022-time__48,8.0
dames-2022-time__10,dames-2022-time__49,11.0
dames-2022-time__10,dames-2022-time__5,11.313708498984761
dames-2022-time__10,dames-2022-time__50,7.810249675906654
dames-2022-time__10,dames-2022-time__51,11.532562594670797
dames-2022-time__10,dames-2022-time__52,11.0
dames-2022-time__10,dames-2022-time__53,10.816653826391969
dames-2022-time__10,dames-2022-time__54,12.529964086141668
dames-2022-time__10,dames-2022-time__55,13.038404810405298
dames-2022-time__10,dames-2022-time__56,7.810249675906654
dames-2022-time__10,dames-2022-time__57,7.483314773547883
dames-2022-time__10,dames-2022-time__58,12.206555615733702
dames-2022-time__10,dames-2022-time__59,10.862780491200215
dames-2022-time__10,dames-2022-time__6,8.888194417315589
dames-2022-time__10,dames-2022-time__60,11.74734012447073
dames-2022-time__10,dames-2022-time__61,11.832159566199232
dames-2022-time__10,dames-2022-time__62,7.280109889280518
dames-2022-time__10,dames-2022-time__63,9.746794344808963
dames-2022-time__10,dames-2022-time__64,9.848857801796104
dames-2022-time__10,dames-2022-time__65,7.416198487095663
dames-2022-time__10,dames-2022-time__66,10.816653826391969
dames-2022-time__10,dames-2022-time__67,12.922847983320086
dames-2022-time__10,dames-2022-time__68,7.0710678118654755
dames-2022-time__10,dames-2022-time__69,9.433981132056603
dames-2022-time__10,dames-2022-time__7,8.48528137423857
dames-2022-time__10,dames-2022-time__70,12.36931687685298
dames-2022-time__10,dames-2022-time__71,10.0
dames-2022-time__10,dames-2022-time__72,7.416198487095663
dames-2022-time__10,dames-2022-time__73,15.033296378372908
dames-2022-time__10,dames-2022-time__74,8.831760866327848
dames-2022-time__10,dames-2022-time__75,11.090536506409418
dames-2022-time__10,dames-2022-time__76,14.560219778561036
dames-2022-time__10,dames-2022-time__78,7.416198487095663
dames-2022-time__10,dames-2022-time__79,11.916375287812984
dames-2022-time__10,dames-2022-time__8,11.532562594670797
dames-2022-time__10,dames-2022-time__80,11.313708498984761
dames-2022-time__10,dames-2022-time__81,11.832159566199232
dames-2022-time__10,dames-2022-time__82,11.445523142259598
dames-2022-time__10,dames-2022-time__84,11.045361017187261
dames-2022-time__10,dames-2022-time__86,12.68857754044952
dames-2022-time__10,dames-2022-time__87,11.575836902790225
dames-2022-time__10,dames-2022-time__88,7.416198487095663
dames-2022-time__10,dames-2022-time__89,8.12403840463596
dames-2022-time__10,dames-2022-time__9,10.770329614269007
dames-2022-time__10,dames-2022-time__90,9.273618495495704
dames-2022-time__10,dames-2022-time__91,7.874007874011811
dames-2022-time__10,dames-2022-time__92,11.180339887498949
dames-2022-time__10,dames-2022-time__93,10.392304845413264
dames-2022-time__10,dames-2022-time__94,9.327379053088816
dames-2022-time__10,dames-2022-time__95,8.06225774829855
dames-2022-time__10,dames-2022-time__96,13.674794331177344
dames-2022-time__10,dames-2022-time__97,9.746794344808963
dames-2022-time__10,dames-2022-time__98,16.15549442140351
dames-2022-time__10,dames-2022-time__99,8.660254037844387
dames-2022-time__100,dames-2022-time__1,11.704699910719626
dames-2022-time__100,dames-2022-time__10,14.177446878757825
dames-2022-time__100,dames-2022-time__100,0.0
dames-2022-time__100,dames-2022-time__101,14.0
dames-2022-time__100,dames-2022-time__102,10.770329614269007
dames-2022-time__100,dames-2022-time__103,14.52583904633395
dames-2022-time__100,dames-2022-time__104,13.152946437965905
dames-2022-time__100,dames-2022-time__105,18.439088914585774
dames-2022-time__100,dames-2022-time__106,17.663521732655695
dames-2022-time__100,dames-2022-time__11,12.96148139681572
dames-2022-time__100,dames-2022-time__12,19.078784028338912
dames-2022-time__100,dames-2022-time__13,14.866068747318506
dames-2022-time__100,dames-2022-time__14,12.68857754044952
dames-2022-time__100,dames-2022-time__16,16.15549442140351
dames-2022-time__100,dames-2022-time__17,13.74772708486752
dames-2022-time__100,dames-2022-time__18,15.524174696260024
dames-2022-time__100,dames-2022-time__19,13.2664991614216
dames-2022-time__100,dames-2022-time__2,14.422205101855956
